fph	1574197
flic	740663
bcsa	1873441
vki	908993
tipt	1393726
wulf	1083301
smbk	1038773
ewtx	1710072
nyxh	1857190
wtba	1166928
dtoc	1839998
opy	791963
tcs	1411688
eypt	1314102
hcar	1824846
alto	778164
cmps	1816590
byts	1842566
wsbf	1569994
svfc	1837240
fmtx	1538927
cmrx	1117480
leu	1065059
rent	1468327
claa	1837739
cveo	1590584
fdmt	1650648
dtc	1870600
ois	1121484
asts	1780312
abst	1071058
faca	1839550
pyr	1743344
atcx	1751143
piai	1819175
ncv	1214935
aomr	1766478
ctt	1341141
prsr	1825473
ride	1759546
pfdr	1839132
gbio	1733294
hio	910068
hmpt	1830197
shbi	1035092
cnvy	1787640
sdhy	1812923
lian	1831283
uve	891166
muds	1820727
fulc	1680581
eto	1281926
sln	1479615
foun	1862068
kvsa	1841873
iva	1756594
psag	1833235
vldr	1745317
rrbi	1071236
prax	1689548
ysg	1819580
ppt	827773
atha	1620463
hyac	1819253
ymab	1722964
tg	850429
tnya	1858848
dcrd	1848959
loco	1606366
glad	1143513
cir	1091883
rfi	891290
ueic	101984
plmi	1840317
tyg	1268533
plby	1803914
soph	1840706
csta	1834032
calt	1795579
akro	1744659
bhb	743367
anac	1829558
asa	1230869
crd-a	25475
mpx	1129155
maps	1779474
sdac	1837248
hql	884121
cdr	761648
gecc	1675033
jri	1539337
rdbx	1820201
ctlp	896429
egy	894627
gbab	1495825
vff	1584549
ht	1063344
actd	1842279
grwg	1604868
hcne	1843205
kore	1855457
veri	1615165
brt	14846
btai	1720893
lsea	1721386
ezpw	876523
prch	1784535
smbc	916907
lvlu	1780201
akya	1711933
muj	1053988
hawel	46207
twcb	1845618
sier	1844135
ssaa	1830547
aggr	1842329
argu	1865377
krt	1758021
rdw	1819810
dhca	1838163
prth	1653558
hmco	1829042
idya	1676725
fath	1836176
arbk	1841675
zeus	917470
amnb	741516
hpf	1189740
esm	1841420
ambc	874501
kmf	1500096
acdi	1850316
atto	1606457
gbli	1494904
jmkj	1624140
rrac	1860879
fsrx	1834336
krnl	1832950
rkly	1852117
jro	1289213
apph	1807707
soi	1697500
altu	1822366
boom	34067
bhr	1574085
ezrg	1543066
jun	1838814
ngms	1821349
xpoa	1821742
miy	890393
adma	1368514
ktf	839533
gpac	1831979
htpa	1828817
altg	1759824
cova	1837160
igic	1794338
chaa	1838293
gxii	1826669
tsib	1832737
cznc	810958
emo	1517518
bsky	1846804
ffa	1291334
cto	23795
uk	1821424
hnst	1530979
sunl	1821850
vtru	1805012
slqt	1794783
vuzi	1463972
brw	826020
apei	1201792
bli	1689657
rdvt	1720116
lptv	1643988
rfmz	1817159
blua	1831006
blfy	1846017
bnft	1576169
nml	1562051
pmo	900422
sfst	1090009
hugs	1836894
amot	46129
bbig	1717556
gogn	1852940
aud	1067837
idex	837852
pfis	1056943
ciig	1841338
djco	783412
abus	1447028
nan	1074769
tmc	1798562
cpz	1717457
tgan	1715768
efr	1258623
aip	1667011
mmat	1431959
eft	1288992
kiii	1826059
espr	1434868
dray	1852771
lgto	1883814
tci	733590
fei	1556336
notv	720154
prty	1592058
qiwi	1561566
smmf	811808
vlta	1819584
tcmd	1027838
true	1327318
rad	84129
ejfa	1839434
bfz	1137391
mnmd	1813814
otlk	1649989
mhn	1038186
klaq	1823323
tinv	1820144
dhbc	1838176
scwo	933972
tzps	1823481
sgsvf	1398832
cvlg	928658
uone	1041657
spkb	1826435
dnz	1830374
ampi	1835636
clrm	1831937
aptm	1845550
ipvi	1839611
vln	1863006
cncn	1191334
vel	1692376
flme	1831481
arrw	1835972
lcaa	1841024
view	1811856
itic	720858
arl	1102238
cnd	1824301
spne	1637761
aeri	1337553
wldn	1370450
laws	703604
knte	1797768
cmtl	23197
msc	1713334
sght	1531177
wpca	1836075
min	826735
thrn	1844280
noa	1368519
zev	1802749
kinz	1820875
gtyh	1682325
vtiq	1823884
ptsi	798287
aris	1865187
lgvc	1879297
tyra	1863127
asg	786035
avnw	1377789
quad	1481792
vbiv	764195
fgpr	922358
stre	1838361
fwac	1847874
strs	885508
sbt	1680379
ggmc	1818880
tmkr	1821606
chmx	1657045
aurc	1835856
kcgi	1865407
warr	1820209
tsvt	1860782
adex	1830029
kair	1824171
grvy	1313310
cnda	1851959
sols	1519177
cptk	1827899
pow	1829427
oprt	1538716
ader	1822912
roni	1845437
disa	1838831
eac	1832765
bsrr	1130144
picc	1835800
nvsa	1838433
mdh	1823143
epwr	1825720
swet	1828914
atvc	1831874
pmgm	1837607
plnhf	1813452
supv	1517399
gtpa	1837105
ftcv	1829328
vlgea	103595
ftvi	1844336
jugg	1842609
ftaa	1832696
tk	911971
baca	1869673
ftev	1839569
gpp	1635650
caf	1368493
bgfv	1156388
iiii	1829889
hlg	1596964
troo	1412095
ftpa	1839972
uti	1261654
whf	1552198
pwp	1777835
nmg	1649752
adgi	1832038
kod	1468748
lvra	1841383
glo	1350869
nodk	1681206
atip	1815849
onyx	1849548
bgr	1306550
jmsb	1710482
aenz	1572621
txcb	1006840
afb	1162027
mtal	1853021
isrl	1915328
pfl	1244183
nl	72162
onds	1646188
ipvf	1839610
rxst	1111485
kalv	1348911
frst	1325670
thrx	1745020
pond	1842430
rdus	1428522
sol	1417892
prts	1378950
loop	1504678
rkta	1844363
ncac	1849475
sor	91847
evlv	1805385
cybe	768411
egan	1066194
cste	1504379
advv	1698519
ssti	1351636
dzsi	1101680
inbk	1562463
puck	1836100
scpl	1760717
dxlg	813298
reax	1862461
lvox	1723648
natr	275053
nrdy	1819404
ioac	1854275
gsaq	1823707
mic	1845290
bcbp	1228454
dsm	855887
pegr	1847241
acaq	1869141
aadi	1422142
fct	1282850
cffe	1839530
itegy	1579597
weav	1609151
dbd	28823
smlr	1554859
ipax	1844452
zyme	1403752
ipva	1839608
hlah	1826814
nr	71829
bym	1181187
pshif	1538169
ardc	1515324
ircp	1128173
cru	1825497
adse	1879248
cnty	911147
fssi	1822862
xxii	1347858
avte	1798749
clas	1826855
flmn	1703785
fanh	1413855
insg	1022652
plm	866028
iacc	1844579
dnaa	1850266
tkno	1850902
jrs	1158289
pmm	844790
pfta	1853580
gwrs	1434728
hpx	1809353
dnac	1850270
vpcb	1840792
ung	1376227
fof	1375340
hbcp	1436425
hix	1058239
phci	1620749
slvr	1842644
cbnk	1419536
bbw	1113809
ttsh	1552800
gobi	1854593
pcb	1423869
iii	1371489
utmd	706698
anik	898437
ello	946394
rmm	1771226
flya	1844650
npab	1837929
rclf	1833498
oacb	1820931
myfw	1327607
axgn	805928
dnad	1850272
lokm	1841585
rev	887921
jfu	1619544
dnab	1850271
nc	789933
ryam	1597672
rvac	1846136
asaq	1819510
tekk	1822027
civb	944745
stks	1399520
bbcp	1703956
mtac	1826667
gtii	356590
tcbx	1781730
acmr	1680062
pstl	1759774
mon	1828325
hcii	1823033
tga	736744
xers	1867096
cato	18255
scaq	1821812
batl	1282648
stro	1382101
mlr	924822
oia	835333
ocul	1393434
unty	920427
ooma	1327688
fnlc	765207
nbn	811831
em	1834253
fll	891482
amtx	738214
ddlx	1643194
ithx	1828852
hwel	1845013
aftr	1865975
meka	1870258
lqda	1819576
puyi	1750264
prvb	1695357
pmx	1181506
edd	1388141
rlyb	1739410
tals	1827506
mmt	809173
aef	846676
jgh	1615905
nhhs	1503707
adal	1853928
mcr	851170
uroy	1711570
mgu	1326390
atro	8063
mcbc	1053584
bkt	832327
refi	1867949
acab	1893219
lcap	1802450
vygr	1640266
rmbl	1596961
msb	65172
thcp	1843993
pulm	1574235
hyi	1497186
bgh	1521404
bwc	1854863
alco	3545
nrac	1831964
hffg	1680873
acnb	715579
uxin	1729173
clim	1835713
mpaa	918251
dmys	1858327
co	1467808
bkcc	1326003
nev	1469392
fen	1284940
gia	1844505
znte	1823652
plpc	80035
aeac	1827392
omic	1850906
nca	818851
hudi	1791725
hdsn	925528
inaq	1862463
rlgt	1171155
avdl	1012477
dyns	1854270
mux	314203
pfhd	1630856
nen	746514
hbp	1093082
alvr	1754068
icvx	1786255
mci	275694
fbiz	1521951
ncz	1227857
sbii	1842729
tei	909112
mcaa	1856995
urg	1375205
hov	357294
gwii	1850487
akic	1826574
ahpa	1846253
cors	1842659
blze	1462056
taca	1826991
toac	1860482
svfb	1837238
tars	1819790
pgen	1356090
cas	1822309
dtrt	1865537
adap	1621227
spxx	1338561
usct	1860514
fron	1842223
htaq	1850038
ibex	1720420
pcct	1844149
dsaq	1871745
ston	1753886
bcov	1313275
dibs	1600641
mdex	1318268
vwtr	830122
wrac	1855168
shca	1848558
sv	1822966
lxrx	1062822
svna	1850699
kaii	1825962
mpra	1853436
dpcs	1857803
irrx	1854795
lhaa	1841948
xfin	1852749
swag	1841800
cbrg	1845149
rcky	895456
pkbk	1315399
scvx	1794717
rcfa	1870143
fiac	1854480
cplp	1392326
fvcb	1675644
rgc	1829667
flag	1855485
aspc	1836547
lndc	1005286
pcsb	1691337
blts	1827328
sar	1377936
pmf	1140392
paqc	1830531
noac	1824888
boas	1838544
wwac	1853044
tris	1852736
bhac	1851612
iqmd	1850051
lcw	1847577
sev	1840416
vii	1826011
ixaq	1852019
ptic	1821075
arbg	1823826
esq	1531031
fvt	1824434
pvbc	1778784
itq	1805508
ldha	1842373
biot	1825413
shac	1820160
inve	1036044
zwrk	1828438
gnac	1832250
ueps	1041514
clsk	827876
ostr	1834226
velo	1832371
prpl	1643953
tmac	1835236
kron	1741830
gamb	1839799
dmtk	1651944
pcq	1140411
ufi	100726
vrdn	1590750
vlat	1843091
hwkz	1841144
pgss	1861541
seovf	1491434
osi	1832136
kbal	55772
vcxa	1848898
wrn	1364125
bwfg	1505732
scu	1403256
cmls	1058623
bpt	850033
mixt	1576914
eot	1454741
lylt	1870997
wejo	1864448
erc	1227073
glop	1598655
iif	916618
eggf	1843973
kio	1515940
cogt	1622229
afaq	1841661
brbs	842717
bny	1137390
qd	1692705
tnp	1166663
shqa	1844908
frsg	1842883
hear	1493761
fzt	1839824
blue	1293971
gdlc	1729997
alpn	1626199
czfs	739421
giw	1848795
tlys	1524025
free	1753706
agrx	1261249
glha	1841734
skya	1847152
cnlhn	23426
eqha	1826729
mulg	1629665
pipp	1822835
pbfs	1769663
twoa	1843988
srrk	1727196
clsn	749647
cix	1049606
xpax	1853397
migi	1218683
dhx	1393883
ngl	1504461
bkn	894242
lcut	874396
mrsn	1442836
gree	1844971
jnce	1640455
klr	1719489
vstm	1526119
rlfty	1854078
ctrn	1318484
maca	1835416
tig	1801754
orrf	826154
clvs	1466301
psnl	1527753
fgbi	1408534
ictsf	1010134
nwpx	1001385
opt	1815620
ftci	1828161
ndls	1275158
trca	1840353
sgc	95574
wavc	1849580
uscb	1901637
fund	825202
bgt	1287480
eglx	1854233
afcg	1822523
isle	1837997
avac	1836478
goco	1808220
frw	1825739
scm	1551901
epix	1633932
atom	1420520
oca	1827669
dwin	1812360
hrzn	1487428
vpv	895528
ener	1855555
vhaq	1823857
expr	1483510
vtgn	1411685
dbl	1525201
dlca	1831928
pcom	1204413
gnog	1768012
avgr	1506928
ednc	1864891
ghac	1806156
mvt	897269
wqga	1851174
psf	1498612
nuw	1450445
incr	1857030
ntp	829365
piii	1832511
acbm	1622996
zenv	1836934
cpss	889609
mogu	1743971
fst	1815737
ampy	1533924
smih	1839185
phyt	1848756
rani	1856725
arte	1839990
hplt	1863181
mlai	1851625
aciu	1651625
mqt	887394
bite	1831270
wilc	1030997
pfsw	1095315
gvci	1858503
locc	1848323
rchg	1817786
pcyo	276720
dals	1863294
cdaq	1851909
axti	1051627
moln	1745114
swkh	1089907
apac	1844981
crzn	1844635
irnt	1777946
mta	1722606
qfta	1830795
dbb	1383084
tcac	1801602
frbk	834285
hypr	1833769
zyxi	846475
srsa	1821682
opa	1843121
wia	1254370
eskyf	1010559
seda	1846975
tbsa	1843764
oria	1847416
skyt	1819974
bgsx	1838666
mue	1071899
mrns	1267813
xflt	1703079
zom	1684144
aray	1138723
lazy	1721741
thcc	1441082
spir	1816017
jce	1385763
glre	1385613
nrim	1163370
pke	76267
acv	1636289
ags	1593548
nsrcf	1302084
catn	1632275
scd	1270131
yell	716006
neti	1587264
bmac	1848020
actg	934549
belfa	729580
eigr	1305253
cvgi	1290900
ssss	1509470
bcml	1730984
inse	1615063
rngr	1699039
silc	916793
mn	1524223
imaq	1846235
vate	1006837
autl	1730463
fif	1513789
tsi	809559
cian	1867752
xbit	1626878
vcka	1820190
agil	1790625
vrna	1657312
gacq	1846288
nuo	878200
cban	711669
cvcy	1127371
grph	1815776
kmda	1567529
ghl	1282977
yj	1759614
weys	106532
thtx	1512717
powl	80420
myna	1850453
rpid	1380106
aht	1232582
lcnb	1074902
pana	1828989
tron	1847513
pbax	1870404
evm	1177161
akts	1584754
nwfl	1013272
fins	1745059
hglb	1622148
prld	1678660
ipha	1598599
gthx	1560241
vmga	1875943
hqi	1140102
nvec	724910
edap	1041934
orrcf	1390352
ptmn	1372807
mfm	801961
nxp	883618
mepw	1627452
crecf	1478035
maqc	1844419
fsbw	1530249
mxf	65433
kldi	1752474
trec	7039
irme	1839133
cvly	806279
etx	1563696
hbio	1123494
gpja	41091
cmpi	1651431
npv	897421
asc	1577437
meac	1849902
ehth	1333493
pht	1166258
tpba	1847090
swss	1838000
fusn	1805890
rner	1854461
nbh	1178839
rbtk	1594204
gato	1517006
vrm	1580864
jco	1686142
mlp	63330
kbrs	1411059
vor	1817229
isaa	1845601
lkco	1487839
cdro	1866782
oxus	1852973
iin	88790
xoma	791908
tsbk	1046050
lnfa	1823575
vtaq	1822145
obt	1754226
panl	1606909
mnts	1781162
inod	903651
pck	1170300
cenq	1841425
brpm	1839360
gapa	1839121
chmg	763563
ppta	1526243
nro	1261166
bsvn	1746129
dsac	1823466
pmvc	1807765
opp	1678130
hmlp	1603016
claq	1849820
arck	1855886
aft	1502573
fnvt	1857855
efl	1701167
one	1722380
mhi	1223026
mrcc	1512931
thac	1863685
asax	1824211
briv	1844211
bkkt	1820302
apn	1849011
cnf	1733868
roc	1884516
afac	1849489
tcfc	855874
zvia	1854139
solo	1637736
cyrn	1084577
dune	1817232
inka	1826671
mav	1258943
ormp	1176309
pgrw	1833213
gdnsf	1771706
ksi	1843351
aehr	1040470
gnus	1355848
nksh	796534
eod	1386067
qsam	1310527
talk	1803901
wism	1756640
ftf	1233087
dhy	1061353
ggt	921671
ajx	1614806
epm	1006655
extn	1635881
nbtx	1760854
wprt	1370416
sang	1753368
tbnk	1447051
sptk	1836259
allt	1365767
omer	1285819
emx	1285786
atlo	1132651
ngc	1843249
vra	1495320
ihit	1682811
lbti	1384135
nref	1786248
gdo	1472341
clbr	1847064
allk	1564824
gfor	1845459
dmb	1565381
iobt	1865494
lgi	1278211
ssbk	1689731
fdbc	1098151
vtn	883265
lmnr	1342423
vntr	1705682
pine	1786117
camp	730255
mfin	1000209
samg	1549966
emp	66901
mrmd	1522767
twn	804123
hiti	1847409
otmo	1842498
lyts	763532
istr	1602658
hoft	1077688
nunz	886093
bsaq	1851908
kltr	1432133
apcx	1070050
ctr	1547341
nsl	1093428
xl	1772720
sund	1171838
aaci	1844817
mdxl	1601280
ntg	1490286
lgvn	1721484
plrx	1746473
kndi	1316517
hsaq	1814114
rrgb	1171759
evbn	842518
sama	1843100
enj	71508
fdeu	1646109
apen	1251769
clpt	1285550
dla	1101396
lctx	876343
trda	1689375
plbc	1168455
grx	1391437
mhh	1437226
snfca	318673
invu	862651
mbii	1441693
optn	1494650
atxg	1650101
vmd	1729149
zsan	1587221
emf	809708
dpls	866439
fxe	1328598
ccrd	320340
mimo	1823882
pstx	1661460
evi	65312
ger	1612875
niobf	1512228
oxsq	1259429
vktx	1607678
aif	1526697
bnnr	1852332
ovid	1636651
teaf	1704299
dlhc	785557
jaqc	1817868
cgen	1119774
hyw	1785680
bsl	1486298
cydy	1175680
bprn	1913971
gldg	1538847
phun	1665300
cei	1309082
rmbi	1767837
ivh	1568292
rose	1870129
twin	100378
hie	1519505
snda	1043000
mrbk	1750735
riv	1501072
pirs	1583648
nath	69733
opbk	1722010
bwmn	1847590
rnlx	1811115
alpa	1842939
rcmt	700841
mnsb	1693577
fnwb	1556727
wneb	1157647
blng	1842384
ataq	1841004
ltrx	1114925
dgl	1383055
smhi	1690334
abgi	1833764
cbay	1042074
alya	1734520
ebon	1799290
cclp	1449488
wimi	1770088
igi	1462586
pzc	1181504
vbf	5094
bkep	1392091
flc	1245648
ocax	1820175
vtdrf	1465872
ft	833040
aryd	1838821
racb	1819724
linc	1286613
jof	859796
ctrm	1720161
blsa	1823200
bksy	1753539
wlfc	1018164
stxs	1289340
hurc	315374
isba	842517
mhld	1412100
alt	1326190
zy	1645842
arye	1852432
grts	1656634
ocn	873860
dhf	1057861
wmpn	1828376
amci	1843724
piivx	1557265
usdp	1610682
voxx	807707
ccai	1846968
cofs	803164
hrow	1360214
scor	1158172
hlan	844959
mmlp	1176334
rico	1842219
mist	1408443
smti	714256
cloe	1849058
clnn	1822791
tsq	1499832
snd	1529628
mita	1847440
odc	74046
necb	1847398
apmi	1857662
thca	1773087
mlac	1807594
vrca	1660334
glq	1316463
immp	1506184
nak	1164771
pbpb	1195734
ram	1841867
imux	1280776
vabk	1572334
bbxia	1814974
pim	830622
nrt	72633
osg	75208
thm	1134115
vect	1836379
hyb	825345
insi	30125
glta	1852767
luna	1239819
gnft	1757064
aout	1808997
sgii	1869824
mtrx	866273
essa	1382230
hsbi	943033
calb	1752036
ship	1448397
aty	1861233
finw	1856365
eex	1579214
fsfg	1435508
esca	33488
prbm	1848165
ncmi	1377630
aldx	1341235
gsqb	1849280
aveo	1325879
esea	1341170
amti	1801777
nsrpf	1536674
rgco	1069533
nviv	1292519
ehi	1228509
spe	897802
npce	1528287
flac	1828326
omeg	1832010
cmcl	766011
pnckf	877019
pdlb	1874071
dbe	1383062
epsn	1726126
usx	923571
vacc	1828185
smsi	948708
frgi	1534992
ljaq	1825437
enx	1177162
basi	1330016
hwbk	893847
jatt	1855644
uoli	1081834
clls	1627281
niq	1564584
impl	1445499
mec	1766368
mitt	1514281
asps	1462418
mpa	891038
ltmaq	1047716
frevs	36840
cece	3197
mg	1436126
kplt	1785424
infu	1337013
iber	1835205
pepl	1873324
ide	1417802
abti	1442999
ae	2178
cbh	1701809
yi	1738906
grcl	1826492
scma	1863428
ctgo	1502377
sttk	1680367
gne	1528356
pqeff	1561180
gan	1799332
zepp	1720446
bwac	1821146
smts	1705259
fncb	1035976
bset	10329
dnif	1059213
yrd	1631761
spro	1701108
kulr	1662684
cwgl	1562151
oyst	1720725
sevn	1452477
ftco	1828377
pwod	716605
lmst	1358356
nny	818850
dmaq	1857086
pdsb	1472091
synl	95953
gf	858706
cmct	908311
nmmc	1819157
bgx	1504234
best	1709505
axu	1364128
omga	1850838
nbst	1831978
gbox	1419275
kmph	1434647
lchd	1715433
cwco	928340
gth	1782594
ptrs	832090
qoeg	1439237
meoa	1859310
rell	355948
ngs	1084991
ebac	1841258
abos	1576885
lion	1845991
rmo	1757932
acp	1503290
altb	1642365
fenc	1211583
cntq	1847986
ikna	1835579
prof	1628808
goro	1160791
xyf	1725033
adag	1818838
mtnb	1582554
gmda	1600847
bned	1634117
rcel	1762303
bsbk	1787414
xair	1641631
ccts	1865861
wndw	1071840
rdcm	1016838
amsc	880807
lybc	816332
ofs	1487918
jill	1687932
dbp	1383057
pfmt	1550695
heq	1496749
arc	1305168
hmtv	1567345
immr	1058811
alpp	1606698
ohaa	1870778
lsac	1869365
pnrg	56868
ruby	1709401
fuv	1558583
srt	1031029
slgl	1684693
crnt	1119769
ffnw	1401564
vnja	1532383
dbvt	1613780
chwa	1842356
mbcn	836147
areb	1648087
glaq	1823383
bwg	1504545
mcn	1289868
nyc	1595527
idba	1824036
seznl	1662991
fstr	352825
pebk	1093672
bene	1828735
evoj	1834342
iga	1332943
kvhi	1007587
dkdca	1849380
mogo	1602842
rvsb	1041368
usak	883945
cfrx	1478069
acrhf	1762359
cia	24090
tsha	1806310
brez	1817640
cik	810766
nlit	1854963
dakt	915779
flxs	37472
mynz	1874252
qipt	1540013
ih	1814423
kf	748691
mbtc	1837344
wstg	945983
kopn	771266
sal	1060219
emyb	1449794
cydvf	1394039
trtk	1560905
nvve	1836875
smap	1863990
mntx	1302028
canb	1509957
dhac	1864531
genc	64472
liby	1880151
urgn	1668243
sy	1758530
msd	904112
ata	1825254
glli	1888734
kwac	1823086
silef	1545224
fpl	1589420
btbt	1710350
naz	892992
dogz	1707303
sach	1682220
gvxxf	1490596
rocg	1855447
csse	1679063
fxy	1353613
sirc	1756704
fcco	932781
sdsya	1163609
rpmt	1437283
func	763907
bmaq	1867757
glsi	1799788
jhs	759866
oxac	1861622
cphc	1672909
bbq	1021270
beem	1398805
pono	1855631
kxin	1713539
pfd	868578
dms	1725134
tmrc	1445942
giac	1853314
eml	31107
ovbc	894671
byrn	1354866
dmf	839122
ovly	1431567
mhf	830487
mtry	1860663
sos	1346610
fkys	737875
evg	1287498
hexo	1690947
when	943535
tgvc	1865191
fatp	1865045
ear	1719395
erlff	1271554
winv	1854463
ctg	23111
jspr	1788028
grrb	1126961
adra	1823584
imrx	1790340
nhs	1487610
fraf	723646
ctxr	1506251
gsv	1321847
clpr	1649096
gceh	748790
gggv	1856519
inmb	1711754
usas	1286973
smm	1534293
smmt	1599298
lee	58361
sppi	831547
jhi	759828
ela	701719
dmo	1478102
cmpx	1738021
mymd	1321834
aoix	1544400
amao	1843656
tsat	1845840
banx	1578987
oric	1796280
mram	1438423
ltrpa	1606745
goed	1810140
acev	1813658
macu	1805795
bta	1343793
scph	1604950
strt	933034
cvm	725363
chn	845379
jpt	1679033
cpkf	847538
tjbh	1499785
ofed	1501078
prog	1580063
jyac	1824119
jmac	1874259
tllyf	1689382
hysr	1481028
reve	1853651
bxrx	1780097
shmp	1465470
czwi	1367859
kfs	1072627
fnwd	919864
ueec	1096938
rekr	1697851
opof	740971
spok	1289945
sga	886136
ubfo	1137547
otra	1821318
rndb	1667161
ffmgf	1641229
cfbk	1070680
bfin	1303942
ebmt	1478454
tela	1561921
jsd	1509253
lomlf	1509397
unb	706863
glee	1843248
codx	1692415
svra	1160308
cdxc	1386570
whg	1165002
bcab	1826892
crmd	1410098
mpv	831655
fmn	1199004
aeha	1869974
foa	1828937
atnm	1388320
triq	1514056
mile	1819035
mdxh	1872529
emkr	808326
sbfg	767405
eucr	1822929
sppp	1539190
athx	1368148
gp	1584547
bgsf	1474903
iaf	779336
hbb	1709164
lmao	1831868
volt	103872
yq	1821468
amam	1836056
fthm	1753162
cmtv	718413
wea	1163792
nanx	883107
ivac	1001902
smwpy	1455634
otec	1846809
hnrg	788965
evlo	1694665
uexcf	1289028
vsac	1883983
mpir	815577
tffp	1733413
bkgm	1527383
fxnc	719402
hgen	1293310
sgni	1023198
frla	1849294
rvp	946563
hrbr	899394
cue	1645460
otic	1493566
pfo	882071
apyx	719135
raas	1804583
ecf	793040
cwbhf	1750155
pmts	1641614
mnov	1226616
mmnff	1776932
gramf	1876945
dtil	1357874
fnrn	1114927
atos	1488039
issc	836690
indo	1757840
chra	1730346
srl	16859
cidm	1173204
litb	1523836
asys	720500
jakk	1009829
agd	1362481
ntz	900391
pkoh	76282
plg	1095052
lark	1141688
dcf	1627854
bway	1505065
aprn	1701114
qnbc	750558
tmpm	1823524
armp	921114
cxe	845606
avhi	1844507
lake	798081
vapo	1253176
cvrx	1235912
leat	1456189
stsa	1692830
smlp	1549922
fcap	1070296
asur	884144
phd	1305767
btcm	1517496
pavm	1624326
dnay	1850079
mesa	810332
cyn	1874097
fcrd	1464963
lptx	1509745
mvo	1371782
mlvf	1550603
pbip	1578776
adoc	1824884
cbca	1554906
mpvdf	1004530
nnbr	918541
efsi	880641
pai	75398
mnp	894351
howl	1785530
eftr	1828522
cgo	1285650
enbp	1437479
ivda	1397183
cmcm	1597835
fet	1401257
enz	316253
krmd	704440
cwbc	1051343
ctmx	1501989
obsv	1685316
vblt	1603207
sncr	1131554
cbfv	1605301
pbhc	1609065
pxlw	1040161
og	1829949
armc	1415813
fnch	1733257
fonr	355019
life	1339970
sybx	1527599
mgf	811922
chmi	1571776
curi	1776909
gdl	1378701
erh	1279014
ihd	1496292
nim	890119
crtx	1662774
brid	14177
gmgi	1437925
acu	2098
lhdx	1652724
rbkb	1751783
slnh	64463
goff	1528188
oily	1367408
sft	1762322
elms	1784168
msac	1836517
hqda	1304730
eose	1805077
nkg	1177219
pflc	1093728
farm	34563
inte	1850262
ftk	928054
cmpo	1823144
nxtc	1661059
ggz	1585855
via	1606268
dlng	1578453
phx	315131
bcv	9521
prtk	1178711
prov	1010470
sbi	882300
ades	1515156
swz	813623
viot	1742770
rdi	716634
ytra	1516899
hrtg	1598665
ds	1175483
ncsm	1692427
new	1726189
acax	1897245
iti	350868
qmco	709283
lbao	1586452
fgovf	1064052
gfasy	1389207
arec	1590715
ozsc	1679817
fora	1829280
rcat	748268
gnta	1838716
sbtx	1671858
bctx	1610820
nobh	72205
gnss	924383
nuvr	71557
hmnf	921183
voc	1505413
gcv	845611
ckpt	1651407
prph	868278
uph	1770141
ways	860131
ljpc	920465
mlyf	1801762
wve	1631574
lax	1847846
fvam	1823465
earn	1560672
csbb	880417
advm	1501756
asxc	876378
enjy	1830180
nmt	897419
intg	69422
ubcp	731653
htoo	1819794
cnce	1367920
aubn	750574
uboh	1087456
cadl	1841387
acr	1332551
jfin	1743102
qrhc	1442236
pcx	1855751
srev	1310114
olma	1750284
ocx	1642380
brag	1867834
bcli	1137883
rmi	1746967
surf	1718108
ipa	1715925
hmbl	1119190
flnt	1460329
cntb	1835268
elmd	1488917
ezoo	1752372
rain	1724979
szc	1506488
afbi	1823406
apto	882361
cizn	1075706
vnce	1579157
evf	1070732
lotz	1759008
wrap	1702924
sqz	1604477
byfc	1001171
ap	6176
ntic	875582
mf	1851682
bkrrf	1699906
ksm	846596
augg	1448597
ltry	1673481
very	1575434
clgn	1631487
seav	1763660
ppih	914122
rfm	1790177
sabs	1833214
nymx	1018735
pvl	1520048
nmtr	1551986
pasg	1787297
annx	1528115
sfdl	818677
augx	1769804
inlb	1500123
csbr	771856
lnkb	1756701
ctso	1175151
gaia	1089872
srax	1538217
szsmf	1548536
hnw	1388126
gnt	1438893
edry	1731388
hcmc	844856
fbio	1429260
cbat	1117171
hzn	1637655
pwfl	1774170
aljj	1438731
tusk	1679268
vhc	1082324
crkm	1700357
ped	1141197
flgc	1790169
gau	1377757
vgi	1528811
inzy	1693011
jg	1737339
mcac	1895249
bksc	1007273
xspa	1410428
fmbm	740806
fdoc	1459188
exd	1480999
lvtx	1840748
imv	1734768
sfbc	1541119
clay	1855467
opnt	1385508
tlsa	1723069
virx	1061027
pxcly	1888175
gass	1328919
alot	8146
cfms	1305773
anix	715446
rrts	1440024
nls	1078207
jemd	1708261
vcif	1517767
elvt	1651094
cmu	809844
dit	928465
glxz	13156
pfx	1490349
fosyf	1336835
enlv	1596812
clsd	1539029
xgn	1274737
occi	1716951
reph	1588972
agfs	1592016
asrt	1808665
aqb	1603978
vgz	783324
fixx	1661998
kuke	1809158
fat	1705012
jls	1472215
drrx	1082038
pays	1496443
bgi	1179821
adn	1744494
uihc	1401521
xlo	1840233
pni	1170311
emcf	858800
bmtx	1725872
akus	1722271
viao	1769116
pgz	1557523
bfgx	1741257
reemf	1419806
celc	1603454
glv	1288795
tglo	1066684
erdcf	1398972
kirk	1056285
bhse	1759186
pypd	1611842
mktw	1805651
aaic	1209028
xnet	1510593
pbyi	1401667
edf	1501103
lqmt	1141240
bnix	1845942
ardx	1437402
jdvb	866643
dex	1396167
elym	1768446
mtem	1183765
fpocf	1177439
pgp	1318025
selb	1453687
oiim	1095348
